,time,action,sideWithBall,lenOfNearest,nearestPlayer,lenOfMiddleDist,middleDistPlayer,passPair,goalIsNearest
352,719,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
353,720,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
354,721,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
355,722,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
356,723,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
357,724,dribbling,R,1,['R9'],3,"['L5', 'R7', 'R9']",,False
358,725,dribbling,R,1,['R9'],3,"['L5', 'R7', 'R9']",,False
359,726,dribbling,R,1,['R9'],3,"['L5', 'R7', 'R9']",,False
360,727,dribbling,R,1,['R9'],3,"['L5', 'R7', 'R9']",,False
361,728,dribbling,R,1,['R9'],4,"['L5', 'R4', 'R7', 'R9']",,False
362,729,dribbling,R,1,['R9'],4,"['L5', 'R4', 'R7', 'R9']",,False
363,730,passing,R,1,['R9'],4,"['L5', 'R4', 'R7', 'R9']","['R9', 'R8', 'R']",False
364,731,searching,,0,[],4,"['L5', 'R4', 'R7', 'R9']",,False
365,732,searching,,0,[],6,"['L5', 'L7', 'R4', 'R6', 'R7', 'R9']",,False
366,733,searching,,0,[],6,"['L5', 'L7', 'R2', 'R6', 'R7', 'R9']",,False
367,734,searching,,0,[],4,"['L7', 'R2', 'R6', 'R7']",,False
368,735,searching,,0,[],3,"['L7', 'R2', 'R6']",,False
369,736,searching,,0,[],5,"['L6', 'L7', 'R2', 'R6', 'R8']",,False
370,737,searching,,0,[],5,"['L6', 'L7', 'R2', 'R6', 'R8']",,False
371,738,searching,,0,[],5,"['L6', 'L7', 'R2', 'R6', 'R8']",,False
372,739,searching,,0,[],5,"['L6', 'L7', 'R2', 'R6', 'R8']",,False
373,740,passing,R,1,['R8'],4,"['L6', 'L7', 'R6', 'R8']","['R8', 'R10', 'R']",False
374,741,searching,,0,[],2,"['L6', 'R8']",,False
375,742,searching,,0,[],2,"['L6', 'R8']",,False
376,743,searching,,0,[],2,"['L6', 'R8']",,False
377,744,searching,,0,[],2,"['L4', 'R8']",,False
378,745,searching,,0,[],1,['L4'],,False
379,746,searching,,0,[],1,['L4'],,False
380,747,searching,,0,[],1,['L4'],,False
381,748,searching,,0,[],1,['L4'],,False
382,749,searching,,0,[],2,"['L4', 'R10']",,False
383,750,searching,,0,[],2,"['L4', 'R10']",,False
384,751,searching,,0,[],2,"['L4', 'R10']",,False
385,752,searching,,0,[],2,"['L4', 'R10']",,False
386,753,searching,,0,[],2,"['L4', 'R10']",,False
387,754,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
388,755,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
389,756,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
390,757,searching,,0,[],2,"['L4', 'R10']",,False
391,758,searching,,0,[],2,"['L4', 'R10']",,False
392,759,searching,,0,[],2,"['L4', 'R10']",,False
393,760,searching,,0,[],2,"['L4', 'R10']",,False
394,761,searching,,0,[],2,"['L4', 'R10']",,False
395,762,searching,,0,[],2,"['L4', 'R10']",,False
396,763,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
397,764,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
398,765,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
399,766,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
400,767,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
401,768,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
402,769,passing,R,1,['R10'],3,"['L2', 'L4', 'R10']","['R10', 'R10', 'R']",False
403,770,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
404,771,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
405,772,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
406,773,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
407,774,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
408,775,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
409,776,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
410,777,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
411,778,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
412,779,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
413,780,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
414,781,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
415,782,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
416,783,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
417,784,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
418,785,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
419,786,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
420,787,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
421,788,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
422,789,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
423,790,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
424,791,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
425,792,searching,,0,[],3,"['L2', 'L4', 'R10']",,False
426,793,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
427,794,dribbling,R,1,['R10'],3,"['L2', 'L4', 'R10']",,False
428,795,passing,R,1,['R10'],4,"['L2', 'L4', 'R10', 'R11']","['R10', 'R8', 'R']",False
429,796,searching,,0,[],4,"['L2', 'L4', 'R10', 'R11']",,False
430,797,searching,,0,[],4,"['L2', 'R8', 'R10', 'R11']",,False
431,798,searching,,0,[],3,"['L2', 'R8', 'R10']",,False
432,799,searching,,0,[],1,['R8'],,False
433,800,dribbling,R,1,['R8'],1,['R8'],,False
434,801,passing,R,1,['R8'],2,"['R6', 'R8']","['R8', 'R6', 'R']",False
435,802,searching,,0,[],2,"['R6', 'R8']",,False
436,803,searching,,0,[],2,"['R6', 'R8']",,False
437,804,dribbling,R,1,['R6'],3,"['L6', 'R6', 'R8']",,False
438,805,dribbling,R,1,['R6'],2,"['L6', 'R6']",,False
439,806,passing,R,1,['R6'],3,"['L6', 'R6', 'R8']","['R6', 'R8', 'R']",False
440,807,searching,,0,[],3,"['L6', 'R6', 'R8']",,False
441,808,searching,,0,[],3,"['L2', 'R6', 'R8']",,False
442,809,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
443,810,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
444,811,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
445,812,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
446,813,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
447,814,dribbling,R,1,['R8'],3,"['L2', 'R6', 'R8']",,False
448,815,searching,,2,"['R6', 'R8']",3,"['L2', 'R6', 'R8']",,False
449,816,searching,,2,"['R6', 'R8']",3,"['L2', 'R6', 'R8']",,False
450,817,searching,,2,"['R6', 'R8']",3,"['L2', 'R6', 'R8']",,False
451,818,searching,,2,"['R6', 'R8']",4,"['L2', 'R6', 'R8', 'R11']",,False
452,819,searching,,0,[],5,"['L2', 'R6', 'R8', 'R10', 'R11']",,False
453,820,searching,,0,[],5,"['L2', 'R6', 'R8', 'R10', 'R11']",,False
454,821,searching,,0,[],5,"['L2', 'R6', 'R8', 'R10', 'R11']",,False
455,822,searching,,0,[],4,"['L2', 'R6', 'R8', 'R10']",,False
456,823,searching,,0,[],4,"['L2', 'R6', 'R8', 'R10']",,False
457,824,searching,,0,[],4,"['L2', 'R6', 'R8', 'R10']",,False
458,825,searching,,0,[],4,"['L2', 'R6', 'R8', 'R10']",,False
459,826,searching,,0,[],2,"['R8', 'R10']",,False
460,923,passing,R,1,['R8'],2,"['R8', 'R10']","['R8', 'R5', 'R']",False
461,924,searching,,0,[],2,"['R8', 'R10']",,False
462,925,searching,,0,[],3,"['R5', 'R8', 'R10']",,False
463,926,searching,,0,[],3,"['R5', 'R8', 'R10']",,False
464,927,searching,,0,[],2,"['R5', 'R8']",,False
465,928,searching,,0,[],2,"['R5', 'R8']",,False
466,929,searching,,0,[],2,"['R5', 'R8']",,False
467,930,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
468,931,passing,R,1,['R5'],3,"['L7', 'R5', 'R8']","['R5', 'R8', 'R']",False
469,932,searching,,0,[],3,"['L7', 'R5', 'R8']",,False
470,933,searching,,0,[],4,"['L7', 'L8', 'R5', 'R8']",,False
471,934,searching,,0,[],5,"['L7', 'L8', 'R5', 'R8', 'R10']",,False
472,935,dribbling,R,1,['R8'],5,"['L7', 'L8', 'R5', 'R8', 'R10']",,False
473,936,dribbling,R,1,['R8'],5,"['L7', 'L8', 'R5', 'R8', 'R10']",,False
474,937,dribbling,R,1,['R8'],5,"['L7', 'L8', 'R5', 'R8', 'R10']",,False
475,938,dribbling,R,1,['R8'],5,"['L7', 'L8', 'R5', 'R8', 'R10']",,False
476,939,passing,R,1,['R8'],5,"['L7', 'L8', 'R5', 'R8', 'R10']","['R8', 'R6', 'R']",False
477,940,searching,,0,[],6,"['L7', 'L8', 'R5', 'R6', 'R8', 'R10']",,False
478,941,searching,,0,[],4,"['L7', 'L8', 'R6', 'R8']",,False
479,942,searching,,0,[],6,"['L6', 'L7', 'L8', 'R6', 'R8', 'R11']",,False
480,943,searching,,0,[],6,"['L6', 'L7', 'L8', 'R6', 'R8', 'R11']",,False
481,944,passing,R,1,['R6'],6,"['L6', 'L7', 'L8', 'R6', 'R8', 'R11']","['R6', 'R7', 'R']",False
482,945,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R11']",,False
483,946,searching,,0,[],4,"['L6', 'L7', 'R6', 'R7']",,False
484,947,searching,,0,[],4,"['L6', 'L7', 'R6', 'R7']",,False
485,948,passing,R,1,['R7'],4,"['L6', 'L7', 'R6', 'R7']","['R7', 'R6', 'R']",False
486,949,searching,,0,[],4,"['L6', 'L7', 'R6', 'R7']",,False
487,950,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R11']",,False
488,951,dribbling,R,1,['R6'],7,"['L6', 'L7', 'L8', 'R6', 'R7', 'R8', 'R11']",,False
489,952,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L8', 'R6', 'R7', 'R8']",,False
490,953,dribbling,R,1,['R6'],6,"['L6', 'L7', 'L8', 'R6', 'R7', 'R8']",,False
491,954,passing,R,1,['R6'],6,"['L6', 'L7', 'L8', 'R6', 'R7', 'R8']","['R6', 'R7', 'R']",False
492,955,searching,,0,[],5,"['L6', 'L7', 'L8', 'R6', 'R7']",,False
493,956,searching,,0,[],5,"['L6', 'L7', 'R6', 'R7', 'R11']",,False
494,957,dribbling,R,1,['R7'],4,"['L6', 'L7', 'R6', 'R7']",,False
495,958,dribbling,R,1,['R7'],3,"['L6', 'R6', 'R7']",,False
496,959,dribbling,R,1,['R7'],3,"['L6', 'R6', 'R7']",,False
497,960,dribbling,R,1,['R7'],4,"['L6', 'L7', 'R6', 'R7']",,False
498,961,passing,R,1,['R7'],4,"['L6', 'R6', 'R7', 'R11']","['R7', 'R10', 'R']",False
499,962,searching,,0,[],5,"['L4', 'L6', 'R6', 'R7', 'R11']",,False
500,963,searching,,0,[],7,"['L4', 'L6', 'L8', 'R6', 'R7', 'R8', 'R11']",,False
501,964,searching,,0,[],7,"['L4', 'L6', 'L8', 'R6', 'R7', 'R8', 'R11']",,False
502,965,searching,,0,[],5,"['L4', 'L8', 'R6', 'R7', 'R8']",,False
503,966,searching,,0,[],5,"['L4', 'L8', 'R6', 'R8', 'R10']",,False
504,967,searching,,0,[],5,"['L4', 'L8', 'R6', 'R8', 'R10']",,False
505,968,searching,,0,[],5,"['L4', 'L8', 'R6', 'R8', 'R10']",,False
506,969,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
507,970,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
508,971,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
509,972,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
510,973,searching,,0,[],3,"['L4', 'R8', 'R10']",,False
511,974,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
512,975,dribbling,R,1,['R10'],3,"['L4', 'R8', 'R10']",,False
513,976,dribbling,R,1,['R10'],4,"['L4', 'L8', 'R8', 'R10']",,False
514,977,searching,,0,[],4,"['L4', 'L8', 'R8', 'R10']",,False
515,978,searching,,0,[],5,"['L2', 'L4', 'L8', 'R8', 'R10']",,False
516,979,searching,,0,[],7,"['L2', 'L4', 'L6', 'L8', 'R8', 'R10', 'R11']",,False
517,980,searching,,0,[],8,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
518,981,searching,,0,[],7,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R11']",,False
519,982,fight,,2,"['L6', 'R11']",7,"['L2', 'L4', 'L6', 'L8', 'R6', 'R7', 'R11']",,False
520,983,fight,,2,"['L6', 'R11']",7,"['L2', 'L3', 'L4', 'L6', 'R6', 'R7', 'R11']",,False
521,984,fight,,2,"['L6', 'R11']",9,"['L2', 'L4', 'L6', 'L8', 'R6', 'R7', 'R8', 'R10', 'R11']",,False
522,985,searching,,0,[],8,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
523,986,searching,,0,[],8,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
524,987,searching,,0,[],8,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
525,988,dribbling,L,1,['L8'],7,"['L2', 'L4', 'L6', 'L8', 'R8', 'R10', 'R11']",,False
526,989,dribbling,L,1,['L8'],7,"['L2', 'L4', 'L6', 'L8', 'R8', 'R10', 'R11']",,False
527,990,passing,L,1,['L8'],7,"['L2', 'L4', 'L6', 'L8', 'R8', 'R10', 'R11']","['L8', 'L7', 'L']",False
528,991,searching,,0,[],8,"['L2', 'L4', 'L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
529,992,searching,,0,[],6,"['L6', 'L8', 'R6', 'R8', 'R10', 'R11']",,False
530,993,searching,,0,[],8,"['L6', 'L7', 'L8', 'R6', 'R7', 'R8', 'R10', 'R11']",,False
531,994,searching,,0,[],6,"['L7', 'L8', 'R6', 'R7', 'R8', 'R11']",,False
532,995,searching,,0,[],4,"['L7', 'R6', 'R7', 'R11']",,False
533,996,searching,,0,[],3,"['L7', 'R6', 'R7']",,False
534,997,searching,,0,[],3,"['L7', 'R6', 'R7']",,False
535,998,passing,L,1,['L7'],3,"['L7', 'R6', 'R7']","['L7', 'L10', 'L']",False
536,999,searching,,0,[],2,"['L7', 'R6']",,False
537,1000,searching,,0,[],2,"['L7', 'R6']",,False
538,1001,searching,,0,[],2,"['L7', 'R6']",,False
539,1002,searching,,0,[],2,"['L7', 'L10']",,False
540,1003,searching,,0,[],2,"['L7', 'L10']",,False
541,1004,searching,,0,[],3,"['L7', 'L10', 'R3']",,False
542,1005,searching,,0,[],2,"['L10', 'R3']",,False
543,1006,passing,L,1,['L10'],2,"['L10', 'R3']","['L10', 'L11', 'L']",False
544,1007,searching,,0,[],2,"['L10', 'R3']",,False
545,1008,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
546,1009,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
547,1010,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
548,1011,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
549,1012,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R3']",,False
550,1013,dribbling,L,1,['L11'],3,"['L11', 'R2', 'R3']",,False
551,1014,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
552,1015,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
553,1016,dribbling,L,1,['L11'],3,"['L10', 'L11', 'R3']",,False
554,1017,dribbling,L,1,['L11'],3,"['L10', 'L11', 'R3']",,False
555,1018,passing,L,1,['L11'],3,"['L10', 'L11', 'R3']","['L11', 'L10', 'L']",False
556,1019,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
557,1020,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
558,1021,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
559,1022,searching,,0,[],3,"['L10', 'L11', 'R3']",,False
560,1023,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
561,1024,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
562,1025,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
563,1026,dribbling,L,1,['L10'],4,"['L10', 'L11', 'R2', 'R3']",,False
564,1027,dribbling,L,1,['L10'],4,"['L10', 'L11', 'R2', 'R3']",,False
565,1028,dribbling,L,1,['L10'],4,"['L10', 'L11', 'R2', 'R3']",,False
566,1029,searching,,0,[],3,"['L10', 'R2', 'R3']",,False
567,1030,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
568,1031,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
569,1032,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
570,1033,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
571,1034,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
572,1035,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
573,1036,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
574,1037,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
575,1038,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
576,1039,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
577,1040,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
578,1041,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
579,1042,dribbling,L,1,['L10'],3,"['L10', 'R2', 'R3']",,False
580,1043,passing,L,1,['L10'],4,"['L10', 'L11', 'R2', 'R3']","['L10', 'L11', 'L']",False
581,1044,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
582,1045,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
583,1046,searching,,0,[],4,"['L10', 'L11', 'R2', 'R3']",,False
584,1047,passing,L,1,['L11'],3,"['L11', 'R2', 'R3']","['L11', 'L9', 'L']",False
585,1048,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
586,1049,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
587,1050,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
588,1051,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
589,1052,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
590,1053,dribbling,L,1,['L9'],3,"['L9', 'L11', 'R4']",,False
591,1054,dribbling,L,1,['L9'],3,"['L9', 'L11', 'R4']",,False
592,1055,passing,L,1,['L9'],3,"['L9', 'L11', 'R4']","['L9', 'L11', 'L']",False
593,1056,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
594,1057,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
595,1058,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
596,1059,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
597,1060,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
598,1061,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
599,1062,searching,,0,[],2,"['L11', 'R4']",,False
600,1063,searching,,0,[],2,"['L11', 'R4']",,False
601,1064,searching,,0,[],2,"['L11', 'R4']",,False
602,1065,searching,,0,[],2,"['L11', 'R4']",,False
603,1066,searching,,0,[],2,"['L11', 'R4']",,False
604,1067,searching,,0,[],2,"['L11', 'R4']",,False
605,1068,searching,,0,[],2,"['L11', 'R4']",,False
606,1069,searching,,0,[],2,"['L11', 'R4']",,False
607,1070,searching,,0,[],2,"['L11', 'R4']",,False
608,1071,searching,,0,[],2,"['L11', 'R4']",,False
609,1072,searching,,0,[],2,"['L11', 'R4']",,False
610,1073,searching,,0,[],2,"['L11', 'R4']",,False
611,1074,searching,,0,[],2,"['L11', 'R4']",,False
612,1075,searching,,0,[],2,"['L11', 'R4']",,False
613,1076,searching,,0,[],2,"['L11', 'R4']",,False
614,1077,searching,,0,[],2,"['L11', 'R4']",,False
615,1078,searching,,0,[],2,"['L11', 'R4']",,False
616,1079,searching,,0,[],2,"['L11', 'R4']",,False
617,1080,searching,,0,[],2,"['L11', 'R4']",,False
618,1081,searching,,0,[],2,"['L11', 'R4']",,False
619,1082,searching,,0,[],2,"['L11', 'R4']",,False
620,1083,searching,,0,[],2,"['L11', 'R4']",,False
621,1084,searching,,0,[],2,"['L11', 'R4']",,False
622,1085,searching,,0,[],2,"['L11', 'R4']",,False
623,1086,searching,,0,[],2,"['L11', 'R4']",,False
624,1087,searching,,0,[],2,"['L11', 'R4']",,False
625,1088,searching,,0,[],2,"['L11', 'R4']",,False
626,1089,searching,,0,[],2,"['L11', 'R4']",,False
627,1090,searching,,0,[],2,"['L11', 'R4']",,False
628,1091,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
629,1092,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
630,1093,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
631,1094,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
632,1095,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
633,1096,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
634,1097,dribbling,L,1,['L11'],2,"['L11', 'R4']",,False
635,1098,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
636,1099,dribbling,R,1,['R4'],3,"['L9', 'L11', 'R4']",,False
637,1100,dribbling,R,1,['R4'],3,"['L9', 'L11', 'R4']",,False
638,1101,passing,R,2,"['L11', 'R4']",3,"['L9', 'L11', 'R4']","['R4', 'R7', 'R']",False
639,1102,searching,,0,[],3,"['L9', 'L11', 'R4']",,False
640,1103,searching,,0,[],4,"['L9', 'L11', 'R4', 'R7']",,False
641,1104,searching,,0,[],4,"['L9', 'L11', 'R4', 'R7']",,False
642,1105,searching,,0,[],4,"['L9', 'L11', 'R4', 'R7']",,False
643,1106,searching,,0,[],5,"['L9', 'L11', 'R4', 'R6', 'R7']",,False
644,1107,dribbling,R,1,['R7'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,False
645,1108,dribbling,R,1,['R7'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,False
646,1109,dribbling,R,1,['R7'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,False
647,1110,dribbling,R,1,['R7'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']",,False
648,1111,passing,R,1,['R7'],6,"['L9', 'L11', 'R2', 'R4', 'R6', 'R7']","['R7', 'R9', 'R']",False
649,1112,searching,,0,[],3,"['L9', 'R4', 'R7']",,False
650,1113,searching,,0,[],3,"['L9', 'R4', 'R7']",,False
651,1114,searching,,0,[],2,"['L9', 'R7']",,False
652,1115,searching,,0,[],0,[],,False
653,1116,searching,,0,[],1,['R9'],,False
654,1117,searching,,0,[],1,['R9'],,False
655,1118,searching,,0,[],1,['R9'],,False
656,1119,searching,,0,[],1,['R9'],,False
657,1120,dribbling,R,1,['R9'],1,['R9'],,False
658,1121,dribbling,R,1,['R9'],1,['R9'],,False
659,1122,dribbling,R,1,['R9'],1,['R9'],,False
660,1123,passing,R,1,['R9'],1,['R9'],"['R9', 'R9', 'R']",False
661,1124,searching,,0,[],1,['R9'],,False
662,1125,searching,,0,[],1,['R9'],,False
663,1126,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
664,1127,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
665,1128,dribbling,R,1,['R9'],2,"['L5', 'R9']",,False
666,1129,passing,R,1,['R9'],2,"['L5', 'R9']","['R9', 'R11', 'R']",False
667,1130,searching,,0,[],2,"['L5', 'R9']",,False
668,1131,searching,,0,[],2,"['L5', 'R9']",,False
669,1132,searching,,0,[],2,"['L5', 'R9']",,False
670,1133,searching,,0,[],2,"['L5', 'L7']",,False
671,1134,searching,,0,[],2,"['L7', 'R11']",,False
672,1135,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
673,1136,searching,,0,[],3,"['L6', 'L7', 'R11']",,False
674,1137,searching,,0,[],2,"['L6', 'R11']",,False
675,1138,dribbling,R,1,['R11'],2,"['L6', 'R11']",,False
676,1139,dribbling,R,1,['R11'],2,"['L6', 'R11']",,False
677,1140,dribbling,R,1,['R11'],2,"['L6', 'R11']",,False
678,1141,passing,R,1,['R11'],2,"['L6', 'R11']","['R11', 'R10', 'R']",False
679,1142,searching,,0,[],3,"['L6', 'R8', 'R11']",,False
680,1143,searching,,0,[],3,"['L6', 'R8', 'R11']",,False
681,1144,searching,,0,[],3,"['L6', 'R8', 'R11']",,False
682,1145,searching,,0,[],1,['R8'],,False
683,1146,searching,,0,[],1,['R8'],,False
684,1147,searching,,0,[],0,[],,False
685,1148,searching,,0,[],0,[],,False
686,1149,searching,,0,[],0,[],,False
687,1150,searching,,0,[],0,[],,False
688,1151,searching,,0,[],1,['R10'],,False
689,1152,searching,,0,[],1,['R10'],,False
690,1153,searching,,0,[],1,['R10'],,False
691,1154,searching,,0,[],1,['R10'],,False
692,1155,searching,,0,[],2,"['L4', 'R10']",,False
693,1156,searching,,0,[],1,['R10'],,False
694,1157,dribbling,R,1,['R10'],1,['R10'],,False
695,1158,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
696,1159,searching,,0,[],2,"['L4', 'R10']",,False
697,1160,searching,,0,[],2,"['L4', 'R10']",,False
698,1161,searching,,0,[],2,"['L4', 'R10']",,False
699,1162,searching,,0,[],2,"['L4', 'R10']",,False
700,1163,searching,,0,[],2,"['L4', 'R10']",,False
701,1164,searching,,0,[],2,"['L4', 'R10']",,False
702,1165,searching,,0,[],2,"['L4', 'R10']",,False
703,1166,searching,,0,[],2,"['L4', 'R10']",,False
704,1167,searching,,0,[],2,"['L4', 'R10']",,False
705,1168,dribbling,R,1,['R10'],2,"['L4', 'R10']",,False
706,1169,passing,R,1,['R10'],2,"['L4', 'R10']","['R10', 'R10', 'R']",False
707,1170,searching,,0,[],2,"['L4', 'R10']",,False
708,1171,searching,,0,[],2,"['L4', 'R10']",,False
709,1172,searching,,0,[],2,"['L4', 'R10']",,False
710,1173,searching,,0,[],2,"['L4', 'R10']",,False
711,1174,searching,,0,[],2,"['L4', 'R10']",,False
712,1175,searching,,0,[],2,"['L4', 'R10']",,False
713,1176,searching,,0,[],2,"['L4', 'R10']",,False
714,1177,searching,,0,[],2,"['L4', 'R10']",,False
715,1178,searching,,0,[],2,"['L4', 'R10']",,False
716,1179,searching,,0,[],2,"['L4', 'R10']",,False
717,1180,searching,,0,[],2,"['L4', 'R10']",,False
718,1181,searching,,0,[],2,"['L4', 'R10']",,False
719,1182,dribbling,R,1,['R10'],1,['R10'],,False
720,1183,passing,R,1,['R10'],1,['R10'],"['R10', 'R10', 'R']",False
721,1184,searching,,0,[],1,['R10'],,False
722,1185,searching,,0,[],1,['R10'],,False
723,1186,searching,,0,[],1,['R10'],,False
724,1187,searching,,0,[],1,['R10'],,False
725,1188,searching,,0,[],1,['R10'],,False
726,1189,searching,,0,[],2,"['L2', 'R10']",,False
727,1190,searching,,0,[],2,"['L2', 'R10']",,False
728,1191,searching,,0,[],2,"['L2', 'R10']",,False
729,1192,searching,,0,[],2,"['L2', 'R10']",,False
730,1193,searching,,0,[],2,"['L2', 'R10']",,False
